,title,url,cleanup_message,categories
66,List of fictional sports teams,https://en.wikipedia.org/wiki/List_of_fictional_sports_teams,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) The examples and perspective in this article deal primarily with North America and do not represent a worldwide view of the subject . You may improve this article , discuss the issue on the talk page , or create a new article , as appropriate. ( July 2011 ) ( Learn how and when to remove this message ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""List of fictional sports teams"" – news · newspapers · books · scholar · JSTOR ( March 2012 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2012 ) This article may require cleanup to meet Wikipedia's quality standards . No cleanup reason has been specified. Please help improve this article if you can. ( March 2012 ) ( Learn how and when to remove this message ) ( Learn how and when to remove this message )","['Fictional sports clubs and teams', 'Lists of fictional characters by occupation']"
67,List of fictional sports teams,https://en.wikipedia.org/wiki/List_of_fictional_sports_teams,"The examples and perspective in this article deal primarily with North America and do not represent a worldwide view of the subject . You may improve this article , discuss the issue on the talk page , or create a new article , as appropriate. ( July 2011 ) ( Learn how and when to remove this message )","['Fictional sports clubs and teams', 'Lists of fictional characters by occupation']"
68,List of fictional sports teams,https://en.wikipedia.org/wiki/List_of_fictional_sports_teams,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""List of fictional sports teams"" – news · newspapers · books · scholar · JSTOR ( March 2012 ) ( Learn how and when to remove this message )","['Fictional sports clubs and teams', 'Lists of fictional characters by occupation']"
69,List of fictional sports teams,https://en.wikipedia.org/wiki/List_of_fictional_sports_teams,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2012 ),"['Fictional sports clubs and teams', 'Lists of fictional characters by occupation']"
70,List of fictional sports teams,https://en.wikipedia.org/wiki/List_of_fictional_sports_teams,This article may require cleanup to meet Wikipedia's quality standards . No cleanup reason has been specified. Please help improve this article if you can. ( March 2012 ) ( Learn how and when to remove this message ),"['Fictional sports clubs and teams', 'Lists of fictional characters by occupation']"
71,Taekwondo in the Philippines,https://en.wikipedia.org/wiki/Taekwondo_in_the_Philippines,"This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( February 2010 ) ( Learn how and when to remove this message )",['Taekwondo in the Philippines']
72,Taekwondo in the Philippines,https://en.wikipedia.org/wiki/Taekwondo_in_the_Philippines,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2012 ),['Taekwondo in the Philippines']
73,Taekwondo in the Philippines,https://en.wikipedia.org/wiki/Taekwondo_in_the_Philippines,"This article's list of people may not follow Wikipedia's verifiability policy . Please improve this article by removing names that do not have independent reliable sources showing they merit inclusion in this article AND are members of this list, or by incorporating the relevant publications into the body of the article through appropriate citations . ( December 2024 )",['Taekwondo in the Philippines']
74,List of Capcom subsidiaries,https://en.wikipedia.org/wiki/List_of_Capcom_subsidiaries,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2012 ),"['Capcom', 'Lists of corporate subsidiaries']"
75,List of Capcom subsidiaries,https://en.wikipedia.org/wiki/List_of_Capcom_subsidiaries,This list is incomplete ; you can help by adding missing items . ( July 2012 ),"['Capcom', 'Lists of corporate subsidiaries']"
76,Fake blog,https://en.wikipedia.org/wiki/Fake_blog,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2012 ),"['Blogs by type', 'Online advertising', 'Internet hoaxes']"
77,Prohibited airspace,https://en.wikipedia.org/wiki/Prohibited_airspace,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Prohibited airspace"" – news · newspapers · books · scholar · JSTOR ( November 2013 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( August 2012 ) This article needs additional or more specific categories . Please help out by adding categories to it so that it can be listed with similar articles. ( April 2024 ) ( Learn how and when to remove this message )",['Special use airspaces']
78,Prohibited airspace,https://en.wikipedia.org/wiki/Prohibited_airspace,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Prohibited airspace"" – news · newspapers · books · scholar · JSTOR ( November 2013 ) ( Learn how and when to remove this message )",['Special use airspaces']
